UserID,Age,Gender,VRHeadset,Duration,MotionSickness,ImmersionLevel,AgeGroup,DurationCategory,ComfortScore
650,27,Female,Oculus Rift,55.93,2,2,Young (18-29),Long (>40 min),5.69
651,42,Other,Playstation Vr,37.03,10,2,Middle (30-44),Medium (20-40 min),1.25
652,31,Male,Oculus Rift,6.48,7,5,Middle (30-44),Short (<20 min),6.67
653,53,Male,Playstation Vr,21.22,3,2,Senior (45+),Medium (20-40 min),5.14
654,24,Male,Oculus Rift,24.67,5,3,Young (18-29),Medium (20-40 min),5.28
655,50,Male,Oculus Rift,50.27,9,1,Senior (45+),Long (>40 min),0.56
656,53,Male,Oculus Rift,49.1,3,4,Senior (45+),Long (>40 min),7.64
657,27,Other,Playstation Vr,45.01,10,1,Young (18-29),Long (>40 min),0.0
658,48,Other,Oculus Rift,10.55,3,3,Senior (45+),Short (<20 min),6.39
659,53,Other,Htc Vive,17.75,1,5,Senior (45+),Short (<20 min),10.0
660,48,Other,Htc Vive,44.42,4,2,Senior (45+),Long (>40 min),4.58
661,46,Female,Htc Vive,53.64,7,3,Senior (45+),Long (>40 min),4.17
662,22,Other,Playstation Vr,30.34,1,5,Young (18-29),Medium (20-40 min),10.0
663,26,Male,Htc Vive,25.24,2,2,Young (18-29),Medium (20-40 min),5.69
664,32,Female,Htc Vive,18.03,5,3,Middle (30-44),Short (<20 min),5.28
665,58,Female,Htc Vive,37.38,6,4,Senior (45+),Medium (20-40 min),5.97
666,37,Male,Oculus Rift,55.37,6,3,Middle (30-44),Long (>40 min),4.72
667,29,Other,Oculus Rift,31.98,3,2,Young (18-29),Medium (20-40 min),5.14
668,44,Male,Playstation Vr,19.82,8,5,Middle (30-44),Short (<20 min),6.11
669,55,Male,Htc Vive,23.07,3,5,Senior (45+),Medium (20-40 min),8.89
670,25,Female,Htc Vive,6.08,7,5,Young (18-29),Short (<20 min),6.67
671,50,Other,Playstation Vr,11.24,2,1,Senior (45+),Short (<20 min),4.44
672,24,Female,Htc Vive,12.65,6,3,Young (18-29),Short (<20 min),4.72
673,58,Female,Oculus Rift,13.4,1,1,Senior (45+),Short (<20 min),5.0
674,25,Male,Playstation Vr,23.72,7,3,Young (18-29),Medium (20-40 min),4.17
675,58,Male,Oculus Rift,26.95,2,3,Senior (45+),Medium (20-40 min),6.94
676,29,Female,Htc Vive,59.72,1,4,Young (18-29),Long (>40 min),8.75
677,41,Female,Oculus Rift,45.41,2,3,Middle (30-44),Long (>40 min),6.94
678,30,Male,Playstation Vr,15.01,1,2,Middle (30-44),Short (<20 min),6.25
679,32,Male,Playstation Vr,25.47,2,2,Middle (30-44),Medium (20-40 min),5.69
680,49,Other,Htc Vive,46.87,7,4,Senior (45+),Long (>40 min),5.42
681,39,Male,Oculus Rift,11.9,2,2,Middle (30-44),Short (<20 min),5.69
682,27,Other,Oculus Rift,47.66,3,4,Young (18-29),Long (>40 min),7.64
683,28,Male,Oculus Rift,26.63,7,2,Young (18-29),Medium (20-40 min),2.92
684,33,Other,Playstation Vr,46.82,10,5,Middle (30-44),Long (>40 min),5.0
685,37,Female,Playstation Vr,18.15,4,3,Middle (30-44),Short (<20 min),5.83
686,37,Female,Htc Vive,31.54,1,4,Middle (30-44),Medium (20-40 min),8.75
687,23,Female,Htc Vive,45.93,10,1,Young (18-29),Long (>40 min),0.0
688,54,Female,Oculus Rift,9.02,9,2,Senior (45+),Short (<20 min),1.81
689,23,Female,Htc Vive,5.04,5,4,Young (18-29),Short (<20 min),6.53
690,45,Male,Htc Vive,14.49,8,4,Senior (45+),Short (<20 min),4.86
691,54,Other,Playstation Vr,21.87,5,5,Senior (45+),Medium (20-40 min),7.78
692,46,Female,Htc Vive,36.48,5,1,Senior (45+),Medium (20-40 min),2.78
693,30,Male,Htc Vive,6.78,4,5,Middle (30-44),Short (<20 min),8.33
694,49,Male,Oculus Rift,36.21,3,5,Senior (45+),Medium (20-40 min),8.89
695,50,Male,Htc Vive,13.06,9,2,Senior (45+),Short (<20 min),1.81
696,47,Female,Htc Vive,27.91,10,2,Senior (45+),Medium (20-40 min),1.25
697,57,Female,Htc Vive,15.85,4,3,Senior (45+),Short (<20 min),5.83
698,37,Male,Htc Vive,25.19,5,3,Middle (30-44),Medium (20-40 min),5.28
699,23,Male,Oculus Rift,56.43,8,3,Young (18-29),Long (>40 min),3.61
700,50,Male,Oculus Rift,34.9,6,4,Senior (45+),Medium (20-40 min),5.97
701,43,Female,Htc Vive,6.41,7,4,Middle (30-44),Short (<20 min),5.42
702,45,Other,Playstation Vr,11.71,5,1,Senior (45+),Short (<20 min),2.78
703,49,Male,Htc Vive,16.8,8,4,Senior (45+),Short (<20 min),4.86
704,45,Male,Oculus Rift,24.62,1,2,Senior (45+),Medium (20-40 min),6.25
705,21,Male,Playstation Vr,16.32,10,1,Young (18-29),Short (<20 min),0.0
706,50,Other,Playstation Vr,35.13,9,4,Senior (45+),Medium (20-40 min),4.31
707,38,Male,Oculus Rift,36.36,6,3,Middle (30-44),Medium (20-40 min),4.72
708,55,Other,Playstation Vr,38.9,9,4,Senior (45+),Medium (20-40 min),4.31
709,54,Female,Oculus Rift,29.17,7,1,Senior (45+),Medium (20-40 min),1.67
710,51,Female,Oculus Rift,26.37,2,5,Senior (45+),Medium (20-40 min),9.44
711,49,Female,Htc Vive,45.2,4,4,Senior (45+),Long (>40 min),7.08
712,38,Female,Playstation Vr,39.38,6,1,Middle (30-44),Medium (20-40 min),2.22
713,40,Male,Oculus Rift,11.59,6,4,Middle (30-44),Short (<20 min),5.97
714,44,Female,Playstation Vr,5.74,3,1,Middle (30-44),Short (<20 min),3.89
715,24,Male,Htc Vive,54.21,2,4,Young (18-29),Long (>40 min),8.19
716,59,Female,Htc Vive,12.75,3,1,Senior (45+),Short (<20 min),3.89
717,25,Other,Oculus Rift,53.03,7,5,Young (18-29),Long (>40 min),6.67
718,18,Female,Playstation Vr,26.34,10,4,Young (18-29),Medium (20-40 min),3.75
719,29,Male,Oculus Rift,5.1,7,1,Young (18-29),Short (<20 min),1.67
720,60,Female,Htc Vive,38.59,2,2,Senior (45+),Medium (20-40 min),5.69
721,29,Female,Oculus Rift,29.44,9,3,Young (18-29),Medium (20-40 min),3.06
722,49,Male,Oculus Rift,52.81,2,1,Senior (45+),Long (>40 min),4.44
723,35,Male,Htc Vive,50.31,3,1,Middle (30-44),Long (>40 min),3.89
724,39,Male,Htc Vive,23.54,6,1,Middle (30-44),Medium (20-40 min),2.22
725,53,Other,Playstation Vr,38.19,6,5,Senior (45+),Medium (20-40 min),7.22
726,19,Female,Htc Vive,20.27,3,3,Young (18-29),Medium (20-40 min),6.39
727,32,Male,Oculus Rift,30.95,7,4,Middle (30-44),Medium (20-40 min),5.42
728,38,Female,Oculus Rift,11.49,2,2,Middle (30-44),Short (<20 min),5.69
729,28,Other,Oculus Rift,9.24,1,1,Young (18-29),Short (<20 min),5.0
730,50,Other,Htc Vive,34.67,9,2,Senior (45+),Medium (20-40 min),1.81
731,49,Male,Htc Vive,30.72,3,3,Senior (45+),Medium (20-40 min),6.39
732,53,Male,Oculus Rift,22.72,5,1,Senior (45+),Medium (20-40 min),2.78
733,52,Other,Playstation Vr,47.88,9,3,Senior (45+),Long (>40 min),3.06
734,33,Other,Htc Vive,31.26,2,5,Middle (30-44),Medium (20-40 min),9.44
735,48,Other,Oculus Rift,14.76,7,3,Senior (45+),Short (<20 min),4.17
736,42,Female,Playstation Vr,38.41,3,5,Middle (30-44),Medium (20-40 min),8.89
737,45,Male,Oculus Rift,54.82,8,1,Senior (45+),Long (>40 min),1.11
738,31,Other,Oculus Rift,16.72,1,1,Middle (30-44),Short (<20 min),5.0
739,24,Other,Htc Vive,46.43,3,4,Young (18-29),Long (>40 min),7.64
740,47,Male,Playstation Vr,31.1,5,4,Senior (45+),Medium (20-40 min),6.53
741,58,Male,Playstation Vr,16.05,10,5,Senior (45+),Short (<20 min),5.0
742,28,Other,Oculus Rift,28.9,2,3,Young (18-29),Medium (20-40 min),6.94
743,55,Male,Playstation Vr,14.94,10,2,Senior (45+),Short (<20 min),1.25
744,58,Female,Playstation Vr,25.48,3,4,Senior (45+),Medium (20-40 min),7.64
745,23,Female,Oculus Rift,56.47,3,3,Young (18-29),Long (>40 min),6.39
746,59,Other,Oculus Rift,50.28,2,1,Senior (45+),Long (>40 min),4.44
747,36,Female,Htc Vive,31.67,2,3,Middle (30-44),Medium (20-40 min),6.94
748,48,Other,Playstation Vr,43.75,3,1,Senior (45+),Long (>40 min),3.89
749,60,Male,Htc Vive,25.55,8,4,Senior (45+),Medium (20-40 min),4.86
750,43,Other,Htc Vive,10.65,1,1,Middle (30-44),Short (<20 min),5.0
751,44,Other,Playstation Vr,48.7,9,3,Middle (30-44),Long (>40 min),3.06
752,31,Male,Playstation Vr,44.91,5,1,Middle (30-44),Long (>40 min),2.78
753,37,Male,Htc Vive,34.62,9,5,Middle (30-44),Medium (20-40 min),5.56
754,23,Other,Htc Vive,33.64,2,5,Young (18-29),Medium (20-40 min),9.44
755,59,Other,Oculus Rift,15.54,2,4,Senior (45+),Short (<20 min),8.19
756,55,Male,Oculus Rift,47.63,1,4,Senior (45+),Long (>40 min),8.75
757,51,Other,Oculus Rift,51.59,1,5,Senior (45+),Long (>40 min),10.0
758,19,Other,Playstation Vr,34.32,9,4,Young (18-29),Medium (20-40 min),4.31
759,39,Other,Htc Vive,54.46,8,1,Middle (30-44),Long (>40 min),1.11
760,32,Female,Htc Vive,54.69,7,3,Middle (30-44),Long (>40 min),4.17
761,47,Male,Oculus Rift,25.81,8,2,Senior (45+),Medium (20-40 min),2.36
762,53,Other,Playstation Vr,8.95,1,1,Senior (45+),Short (<20 min),5.0
763,59,Male,Oculus Rift,11.96,7,4,Senior (45+),Short (<20 min),5.42
764,36,Female,Htc Vive,18.25,7,4,Middle (30-44),Short (<20 min),5.42
765,28,Male,Htc Vive,26.86,10,1,Young (18-29),Medium (20-40 min),0.0
766,52,Male,Htc Vive,54.65,10,5,Senior (45+),Long (>40 min),5.0
767,42,Female,Oculus Rift,13.8,10,2,Middle (30-44),Short (<20 min),1.25
768,50,Male,Oculus Rift,55.81,8,2,Senior (45+),Long (>40 min),2.36
769,23,Male,Htc Vive,35.16,1,4,Young (18-29),Medium (20-40 min),8.75
770,50,Other,Oculus Rift,47.91,9,4,Senior (45+),Long (>40 min),4.31
771,33,Other,Oculus Rift,16.76,1,2,Middle (30-44),Short (<20 min),6.25
772,29,Male,Playstation Vr,54.05,4,4,Young (18-29),Long (>40 min),7.08
773,46,Male,Htc Vive,37.22,1,2,Senior (45+),Medium (20-40 min),6.25
774,31,Female,Htc Vive,54.22,6,3,Middle (30-44),Long (>40 min),4.72
775,33,Female,Htc Vive,5.87,2,1,Middle (30-44),Short (<20 min),4.44
776,23,Male,Oculus Rift,10.17,3,1,Young (18-29),Short (<20 min),3.89
777,38,Male,Htc Vive,27.78,5,4,Middle (30-44),Medium (20-40 min),6.53
778,60,Other,Htc Vive,54.03,2,4,Senior (45+),Long (>40 min),8.19
779,30,Female,Playstation Vr,28.99,7,1,Middle (30-44),Medium (20-40 min),1.67
780,47,Other,Playstation Vr,30.84,7,4,Senior (45+),Medium (20-40 min),5.42
781,49,Other,Playstation Vr,38.74,6,5,Senior (45+),Medium (20-40 min),7.22
782,42,Other,Oculus Rift,14.82,9,4,Middle (30-44),Short (<20 min),4.31
783,57,Female,Oculus Rift,32.48,1,5,Senior (45+),Medium (20-40 min),10.0
784,23,Male,Htc Vive,43.87,7,5,Young (18-29),Long (>40 min),6.67
785,46,Other,Playstation Vr,26.7,4,2,Senior (45+),Medium (20-40 min),4.58
786,26,Female,Playstation Vr,16.27,2,5,Young (18-29),Short (<20 min),9.44
787,38,Male,Playstation Vr,55.87,9,4,Middle (30-44),Long (>40 min),4.31
788,53,Male,Htc Vive,42.26,2,5,Senior (45+),Long (>40 min),9.44
789,39,Male,Htc Vive,42.07,2,2,Middle (30-44),Long (>40 min),5.69
790,47,Female,Oculus Rift,42.11,5,4,Senior (45+),Long (>40 min),6.53
791,32,Male,Htc Vive,57.2,5,4,Middle (30-44),Long (>40 min),6.53
792,19,Other,Htc Vive,52.62,6,5,Young (18-29),Long (>40 min),7.22
793,52,Male,Playstation Vr,28.82,5,4,Senior (45+),Medium (20-40 min),6.53
794,22,Male,Oculus Rift,12.01,10,4,Young (18-29),Short (<20 min),3.75
795,47,Male,Oculus Rift,9.59,8,4,Senior (45+),Short (<20 min),4.86
796,49,Other,Oculus Rift,27.63,1,1,Senior (45+),Medium (20-40 min),5.0
797,54,Male,Oculus Rift,41.58,5,3,Senior (45+),Long (>40 min),5.28
798,33,Female,Oculus Rift,11.35,1,2,Middle (30-44),Short (<20 min),6.25
799,48,Other,Playstation Vr,14.96,4,3,Senior (45+),Short (<20 min),5.83
800,37,Male,Playstation Vr,31.08,1,5,Middle (30-44),Medium (20-40 min),10.0
801,54,Female,Playstation Vr,38.38,6,2,Senior (45+),Medium (20-40 min),3.47
802,60,Other,Playstation Vr,10.06,8,1,Senior (45+),Short (<20 min),1.11
803,28,Male,Oculus Rift,44.77,8,4,Young (18-29),Long (>40 min),4.86
804,51,Other,Playstation Vr,44.95,4,4,Senior (45+),Long (>40 min),7.08
805,53,Female,Oculus Rift,15.81,7,5,Senior (45+),Short (<20 min),6.67
806,30,Male,Oculus Rift,29.12,10,1,Middle (30-44),Medium (20-40 min),0.0
807,49,Other,Htc Vive,37.01,10,2,Senior (45+),Medium (20-40 min),1.25
808,38,Other,Htc Vive,45.92,2,3,Middle (30-44),Long (>40 min),6.94
809,45,Other,Oculus Rift,59.77,7,3,Senior (45+),Long (>40 min),4.17
810,53,Male,Htc Vive,18.24,6,4,Senior (45+),Short (<20 min),5.97
811,28,Male,Htc Vive,41.21,1,3,Young (18-29),Long (>40 min),7.5
812,37,Other,Playstation Vr,32.28,8,2,Middle (30-44),Medium (20-40 min),2.36
813,23,Other,Playstation Vr,5.89,8,2,Young (18-29),Short (<20 min),2.36
814,53,Other,Htc Vive,15.14,9,2,Senior (45+),Short (<20 min),1.81
815,28,Male,Oculus Rift,51.1,7,5,Young (18-29),Long (>40 min),6.67
816,28,Other,Htc Vive,6.26,2,3,Young (18-29),Short (<20 min),6.94
817,31,Male,Playstation Vr,6.37,7,2,Middle (30-44),Short (<20 min),2.92
818,43,Male,Htc Vive,31.35,3,3,Middle (30-44),Medium (20-40 min),6.39
819,46,Female,Oculus Rift,39.76,6,5,Senior (45+),Medium (20-40 min),7.22
820,49,Other,Htc Vive,43.38,3,5,Senior (45+),Long (>40 min),8.89
821,20,Female,Playstation Vr,13.88,10,2,Young (18-29),Short (<20 min),1.25
822,24,Male,Htc Vive,57.18,2,1,Young (18-29),Long (>40 min),4.44
823,35,Other,Playstation Vr,41.84,9,2,Middle (30-44),Long (>40 min),1.81
824,55,Male,Oculus Rift,12.46,7,1,Senior (45+),Short (<20 min),1.67
825,32,Female,Htc Vive,53.15,4,5,Middle (30-44),Long (>40 min),8.33
826,26,Other,Playstation Vr,21.58,3,1,Young (18-29),Medium (20-40 min),3.89
827,52,Male,Htc Vive,33.76,8,5,Senior (45+),Medium (20-40 min),6.11
828,40,Female,Playstation Vr,58.61,7,5,Middle (30-44),Long (>40 min),6.67
829,26,Male,Oculus Rift,9.84,4,1,Young (18-29),Short (<20 min),3.33
830,22,Other,Htc Vive,19.64,8,5,Young (18-29),Short (<20 min),6.11
831,28,Male,Playstation Vr,11.1,2,1,Young (18-29),Short (<20 min),4.44
832,53,Male,Htc Vive,42.71,6,1,Senior (45+),Long (>40 min),2.22
833,55,Male,Htc Vive,56.17,7,4,Senior (45+),Long (>40 min),5.42
834,39,Female,Playstation Vr,9.93,5,1,Middle (30-44),Short (<20 min),2.78
835,43,Male,Playstation Vr,12.67,8,2,Middle (30-44),Short (<20 min),2.36
836,54,Female,Playstation Vr,33.11,6,5,Senior (45+),Medium (20-40 min),7.22
837,29,Other,Playstation Vr,7.66,6,5,Young (18-29),Short (<20 min),7.22
838,24,Male,Htc Vive,42.1,2,4,Young (18-29),Long (>40 min),8.19
839,40,Female,Playstation Vr,30.13,8,2,Middle (30-44),Medium (20-40 min),2.36
840,35,Female,Playstation Vr,30.93,5,4,Middle (30-44),Medium (20-40 min),6.53
841,40,Female,Playstation Vr,51.51,6,2,Middle (30-44),Long (>40 min),3.47
842,38,Female,Playstation Vr,19.46,6,1,Middle (30-44),Short (<20 min),2.22
843,33,Female,Playstation Vr,27.58,4,5,Middle (30-44),Medium (20-40 min),8.33
844,26,Female,Playstation Vr,58.05,5,2,Young (18-29),Long (>40 min),4.03
845,33,Female,Oculus Rift,37.79,10,4,Middle (30-44),Medium (20-40 min),3.75
846,22,Male,Playstation Vr,6.77,6,3,Young (18-29),Short (<20 min),4.72
847,48,Male,Htc Vive,23.1,7,4,Senior (45+),Medium (20-40 min),5.42
848,45,Female,Oculus Rift,8.51,5,5,Senior (45+),Short (<20 min),7.78
849,25,Female,Htc Vive,49.48,2,4,Young (18-29),Long (>40 min),8.19
850,59,Other,Oculus Rift,46.16,9,1,Senior (45+),Long (>40 min),0.56
851,55,Male,Oculus Rift,9.86,6,1,Senior (45+),Short (<20 min),2.22
852,21,Other,Playstation Vr,50.34,9,4,Young (18-29),Long (>40 min),4.31
853,49,Female,Oculus Rift,29.96,7,2,Senior (45+),Medium (20-40 min),2.92
854,54,Other,Oculus Rift,54.65,5,5,Senior (45+),Long (>40 min),7.78
855,37,Female,Playstation Vr,12.16,3,4,Middle (30-44),Short (<20 min),7.64
856,30,Female,Playstation Vr,50.35,5,3,Middle (30-44),Long (>40 min),5.28
857,26,Male,Htc Vive,8.61,7,1,Young (18-29),Short (<20 min),1.67
858,21,Female,Playstation Vr,41.16,10,5,Young (18-29),Long (>40 min),5.0
859,38,Male,Oculus Rift,28.64,10,3,Middle (30-44),Medium (20-40 min),2.5
860,27,Female,Playstation Vr,6.65,1,4,Young (18-29),Short (<20 min),8.75
861,19,Other,Playstation Vr,36.08,5,2,Young (18-29),Medium (20-40 min),4.03
862,57,Other,Oculus Rift,6.13,5,3,Senior (45+),Short (<20 min),5.28
863,30,Male,Oculus Rift,35.86,3,1,Middle (30-44),Medium (20-40 min),3.89
864,37,Male,Htc Vive,9.29,3,4,Middle (30-44),Short (<20 min),7.64
865,26,Other,Htc Vive,47.59,9,5,Young (18-29),Long (>40 min),5.56
866,53,Female,Playstation Vr,42.61,2,4,Senior (45+),Long (>40 min),8.19
867,39,Female,Oculus Rift,42.27,9,2,Middle (30-44),Long (>40 min),1.81
868,21,Other,Oculus Rift,53.44,7,4,Young (18-29),Long (>40 min),5.42
869,50,Female,Playstation Vr,57.41,1,3,Senior (45+),Long (>40 min),7.5
870,51,Male,Oculus Rift,43.94,5,5,Senior (45+),Long (>40 min),7.78
871,45,Other,Htc Vive,9.39,8,2,Senior (45+),Short (<20 min),2.36
872,57,Other,Playstation Vr,8.83,3,5,Senior (45+),Short (<20 min),8.89
873,22,Female,Oculus Rift,58.93,3,5,Young (18-29),Long (>40 min),8.89
874,59,Other,Htc Vive,53.21,9,1,Senior (45+),Long (>40 min),0.56
875,31,Female,Htc Vive,38.28,1,3,Middle (30-44),Medium (20-40 min),7.5
876,19,Other,Htc Vive,31.44,1,2,Young (18-29),Medium (20-40 min),6.25
877,35,Other,Htc Vive,47.28,9,5,Middle (30-44),Long (>40 min),5.56
878,50,Male,Oculus Rift,52.36,7,4,Senior (45+),Long (>40 min),5.42
879,40,Male,Oculus Rift,30.2,3,4,Middle (30-44),Medium (20-40 min),7.64
880,44,Other,Oculus Rift,31.71,2,4,Middle (30-44),Medium (20-40 min),8.19
881,43,Other,Playstation Vr,5.52,5,1,Middle (30-44),Short (<20 min),2.78
882,53,Other,Oculus Rift,14.88,4,5,Senior (45+),Short (<20 min),8.33
883,27,Other,Htc Vive,37.58,9,2,Young (18-29),Medium (20-40 min),1.81
884,53,Other,Playstation Vr,52.73,2,5,Senior (45+),Long (>40 min),9.44
885,48,Female,Oculus Rift,41.51,3,3,Senior (45+),Long (>40 min),6.39
886,44,Other,Playstation Vr,56.7,9,5,Middle (30-44),Long (>40 min),5.56
887,28,Female,Oculus Rift,37.98,6,3,Young (18-29),Medium (20-40 min),4.72
888,19,Other,Playstation Vr,17.97,8,1,Young (18-29),Short (<20 min),1.11
889,33,Male,Htc Vive,13.5,2,2,Middle (30-44),Short (<20 min),5.69
890,36,Other,Htc Vive,40.95,8,1,Middle (30-44),Long (>40 min),1.11
891,22,Other,Htc Vive,18.3,9,2,Young (18-29),Short (<20 min),1.81
892,57,Male,Oculus Rift,29.22,1,2,Senior (45+),Medium (20-40 min),6.25
893,60,Female,Oculus Rift,29.72,4,3,Senior (45+),Medium (20-40 min),5.83
894,38,Female,Playstation Vr,26.46,10,4,Middle (30-44),Medium (20-40 min),3.75
895,23,Male,Htc Vive,49.0,2,4,Young (18-29),Long (>40 min),8.19
896,36,Other,Playstation Vr,10.45,1,3,Middle (30-44),Short (<20 min),7.5
897,45,Male,Playstation Vr,55.2,6,2,Senior (45+),Long (>40 min),3.47
898,34,Male,Oculus Rift,13.43,5,3,Middle (30-44),Short (<20 min),5.28
899,49,Male,Playstation Vr,46.35,7,2,Senior (45+),Long (>40 min),2.92
900,50,Female,Oculus Rift,46.62,9,5,Senior (45+),Long (>40 min),5.56
901,50,Other,Playstation Vr,11.8,6,3,Senior (45+),Short (<20 min),4.72
902,42,Male,Playstation Vr,51.76,5,2,Middle (30-44),Long (>40 min),4.03
903,30,Other,Oculus Rift,48.19,8,3,Middle (30-44),Long (>40 min),3.61
904,46,Male,Oculus Rift,32.99,6,2,Senior (45+),Medium (20-40 min),3.47
905,48,Other,Oculus Rift,29.88,1,3,Senior (45+),Medium (20-40 min),7.5
906,24,Male,Playstation Vr,28.1,2,3,Young (18-29),Medium (20-40 min),6.94
907,58,Other,Playstation Vr,58.34,9,4,Senior (45+),Long (>40 min),4.31
908,31,Other,Playstation Vr,41.43,1,2,Middle (30-44),Long (>40 min),6.25
909,27,Other,Playstation Vr,46.26,6,3,Young (18-29),Long (>40 min),4.72
910,30,Other,Playstation Vr,53.95,9,4,Middle (30-44),Long (>40 min),4.31
911,41,Other,Oculus Rift,30.76,4,1,Middle (30-44),Medium (20-40 min),3.33
912,45,Male,Oculus Rift,24.35,4,4,Senior (45+),Medium (20-40 min),7.08
913,38,Male,Playstation Vr,16.53,6,4,Middle (30-44),Short (<20 min),5.97
914,42,Other,Htc Vive,51.9,6,4,Middle (30-44),Long (>40 min),5.97
915,41,Male,Htc Vive,13.95,10,2,Middle (30-44),Short (<20 min),1.25
916,41,Female,Oculus Rift,37.63,8,1,Middle (30-44),Medium (20-40 min),1.11
917,39,Other,Htc Vive,40.96,10,2,Middle (30-44),Long (>40 min),1.25
918,20,Male,Htc Vive,44.68,3,1,Young (18-29),Long (>40 min),3.89
919,18,Female,Oculus Rift,59.98,6,5,Young (18-29),Long (>40 min),7.22
920,20,Female,Playstation Vr,11.53,3,2,Young (18-29),Short (<20 min),5.14
921,40,Male,Oculus Rift,29.06,5,2,Middle (30-44),Medium (20-40 min),4.03
922,20,Female,Htc Vive,54.03,8,2,Young (18-29),Long (>40 min),2.36
923,25,Female,Htc Vive,53.74,3,1,Young (18-29),Long (>40 min),3.89
924,39,Male,Oculus Rift,51.71,10,3,Middle (30-44),Long (>40 min),2.5
925,47,Other,Playstation Vr,51.74,6,3,Senior (45+),Long (>40 min),4.72
926,34,Female,Playstation Vr,55.55,5,3,Middle (30-44),Long (>40 min),5.28
927,44,Male,Oculus Rift,6.8,3,4,Middle (30-44),Short (<20 min),7.64
928,57,Male,Oculus Rift,35.53,8,4,Senior (45+),Medium (20-40 min),4.86
929,29,Female,Oculus Rift,38.06,1,2,Young (18-29),Medium (20-40 min),6.25
930,44,Other,Htc Vive,52.64,10,2,Middle (30-44),Long (>40 min),1.25
931,39,Other,Htc Vive,7.35,8,4,Middle (30-44),Short (<20 min),4.86
932,58,Other,Oculus Rift,49.92,5,1,Senior (45+),Long (>40 min),2.78
933,32,Other,Playstation Vr,17.08,8,1,Middle (30-44),Short (<20 min),1.11
934,31,Male,Playstation Vr,37.25,10,2,Middle (30-44),Medium (20-40 min),1.25
935,38,Other,Htc Vive,22.81,3,2,Middle (30-44),Medium (20-40 min),5.14
936,27,Other,Oculus Rift,28.68,7,5,Young (18-29),Medium (20-40 min),6.67
937,59,Other,Htc Vive,48.22,9,2,Senior (45+),Long (>40 min),1.81
938,56,Male,Oculus Rift,12.15,10,3,Senior (45+),Short (<20 min),2.5
939,29,Other,Htc Vive,29.04,5,3,Young (18-29),Medium (20-40 min),5.28
940,31,Female,Playstation Vr,34.25,6,5,Middle (30-44),Medium (20-40 min),7.22
941,33,Other,Oculus Rift,35.96,3,2,Middle (30-44),Medium (20-40 min),5.14
942,36,Female,Oculus Rift,11.18,3,4,Middle (30-44),Short (<20 min),7.64
943,52,Other,Playstation Vr,27.37,1,3,Senior (45+),Medium (20-40 min),7.5
944,24,Male,Playstation Vr,15.61,3,3,Young (18-29),Short (<20 min),6.39
945,46,Male,Playstation Vr,8.29,1,2,Senior (45+),Short (<20 min),6.25
946,34,Other,Playstation Vr,31.56,5,4,Middle (30-44),Medium (20-40 min),6.53
947,45,Female,Oculus Rift,28.43,7,2,Senior (45+),Medium (20-40 min),2.92
948,60,Other,Htc Vive,39.26,7,4,Senior (45+),Medium (20-40 min),5.42
949,25,Female,Htc Vive,41.91,8,5,Young (18-29),Long (>40 min),6.11
950,28,Other,Oculus Rift,16.22,5,4,Young (18-29),Short (<20 min),6.53
951,42,Male,Htc Vive,9.51,10,1,Middle (30-44),Short (<20 min),0.0
952,48,Male,Playstation Vr,27.42,7,4,Senior (45+),Medium (20-40 min),5.42
953,23,Female,Oculus Rift,30.83,10,4,Young (18-29),Medium (20-40 min),3.75
954,25,Female,Playstation Vr,35.42,9,4,Young (18-29),Medium (20-40 min),4.31
955,27,Male,Htc Vive,58.95,6,4,Young (18-29),Long (>40 min),5.97
956,39,Male,Htc Vive,53.99,9,4,Middle (30-44),Long (>40 min),4.31
957,60,Other,Htc Vive,23.75,2,4,Senior (45+),Medium (20-40 min),8.19
958,23,Female,Htc Vive,20.34,7,3,Young (18-29),Medium (20-40 min),4.17
959,28,Other,Oculus Rift,23.48,10,4,Young (18-29),Medium (20-40 min),3.75
960,58,Female,Playstation Vr,12.67,8,1,Senior (45+),Short (<20 min),1.11
961,34,Male,Htc Vive,45.64,3,3,Middle (30-44),Long (>40 min),6.39
962,35,Other,Oculus Rift,58.54,5,5,Middle (30-44),Long (>40 min),7.78
963,53,Other,Oculus Rift,53.25,10,3,Senior (45+),Long (>40 min),2.5
964,42,Female,Playstation Vr,19.3,6,3,Middle (30-44),Short (<20 min),4.72
965,46,Male,Htc Vive,23.26,7,1,Senior (45+),Medium (20-40 min),1.67
966,44,Other,Oculus Rift,25.52,7,1,Middle (30-44),Medium (20-40 min),1.67
967,58,Male,Playstation Vr,11.73,8,2,Senior (45+),Short (<20 min),2.36
968,60,Female,Playstation Vr,20.5,3,2,Senior (45+),Medium (20-40 min),5.14
969,27,Other,Htc Vive,45.77,5,2,Young (18-29),Long (>40 min),4.03
970,55,Male,Playstation Vr,43.71,10,3,Senior (45+),Long (>40 min),2.5
971,50,Female,Playstation Vr,42.91,7,2,Senior (45+),Long (>40 min),2.92
972,52,Other,Htc Vive,16.99,3,3,Senior (45+),Short (<20 min),6.39
973,54,Other,Oculus Rift,54.62,6,2,Senior (45+),Long (>40 min),3.47
974,27,Female,Playstation Vr,29.18,6,4,Young (18-29),Medium (20-40 min),5.97
975,35,Female,Oculus Rift,8.13,7,2,Middle (30-44),Short (<20 min),2.92
